SubmissionDate,starttime,endtime,deviceid,devicephonenum,username,device_info,duration,caseid,Date,Enumerator,Hospital,Diet,Breakfast,Lunch,Dinner,Male,Female,a9_4,a5_13,a14_18,a19_25,a25_,k1,w2,s3,e4,n5,instanceID,formdef_version,KEY
"8/9/2024, 7:27:35 PM","8/9/2024, 7:20:25 PM","8/9/2024, 7:22:47 PM",356058093652798,,chuk,samsung|SM-J737T|9|SurveyCTO Collect 2.81.2 (3771098),142,,8/9/2024,2,0,,0,28,25,0,28,,,,,,,,,,,uuid:0b45b01b-d9d8-40b9-8523-dab262d5a1a7,2407301809,uuid:0b45b01b-d9d8-40b9-8523-dab262d5a1a7
"8/9/2024, 7:27:36 PM","8/9/2024, 7:24:35 PM","8/9/2024, 7:26:13 PM",356058093652798,,chuk,samsung|SM-J737T|9|SurveyCTO Collect 2.81.2 (3771098),98,,8/9/2024,2,0,,10,0,10,0,0,,,,,,,,,,,uuid:474b50a0-d7fa-4383-9fc5-db6cdc4f8863,2407301809,uuid:474b50a0-d7fa-4383-9fc5-db6cdc4f8863
"8/9/2024, 7:27:38 PM","8/9/2024, 7:26:20 PM","8/9/2024, 7:27:13 PM",356058093652798,,chuk,samsung|SM-J737T|9|SurveyCTO Collect 2.81.2 (3771098),53,,8/9/2024,2,0,,0,2,0,2,0,,,,,,,,,,,uuid:a73a1714-8f1a-4361-b41d-d1e657f1b545,2407301809,uuid:a73a1714-8f1a-4361-b41d-d1e657f1b545
"8/9/2024, 11:15:10 PM","8/9/2024, 7:50:54 PM","8/9/2024, 7:54:29 PM",0ddcca6db3c774ee,,masaka,Infinix|Infinix X6516|12|SurveyCTO Collect 2.81.2 (3771098),216,,8/9/2024,4,1,,0,12,10,5,7,,,,,,,,,,,uuid:72f7ef1d-c193-4f24-bea6-23d10923abff,2407301809,uuid:72f7ef1d-c193-4f24-bea6-23d10923abff
"8/9/2024, 11:15:11 PM","8/9/2024, 7:54:40 PM","8/9/2024, 7:58:59 PM",0ddcca6db3c774ee,,masaka,Infinix|Infinix X6516|12|SurveyCTO Collect 2.81.2 (3771098),259,,8/9/2024,4,1,,0,24,20,0,24,,,,,,,,,,,uuid:13a55693-773c-4807-811b-2a73596d85d6,2407301809,uuid:13a55693-773c-4807-811b-2a73596d85d6
"8/9/2024, 11:15:11 PM","8/9/2024, 8:00:57 PM","8/9/2024, 8:03:15 PM",0ddcca6db3c774ee,,masaka,Infinix|Infinix X6516|12|SurveyCTO Collect 2.81.2 (3771098),137,,8/9/2024,4,1,,0,2,2,2,0,,,,,,,,,,,uuid:e9ff7584-9bb9-471f-aaf3-c801f994d350,2407301809,uuid:e9ff7584-9bb9-471f-aaf3-c801f994d350
"8/9/2024, 11:15:11 PM","8/9/2024, 8:03:21 PM","8/9/2024, 8:05:00 PM",0ddcca6db3c774ee,,masaka,Infinix|Infinix X6516|12|SurveyCTO Collect 2.81.2 (3771098),100,,8/9/2024,4,1,,0,3,0,2,1,,,,,,,,,,,uuid:80d730d7-123e-4a31-b4c9-974b30559163,2407301809,uuid:80d730d7-123e-4a31-b4c9-974b30559163
"8/9/2024, 11:15:12 PM","8/9/2024, 8:05:05 PM","8/9/2024, 8:16:51 PM",0ddcca6db3c774ee,,masaka,Infinix|Infinix X6516|12|SurveyCTO Collect 2.81.2 (3771098),706,,8/9/2024,4,1,,0,27,23,10,17,,,,,,,,,,,uuid:c092dbbf-cca9-483d-9a92-6a753a9785bc,2407301809,uuid:c092dbbf-cca9-483d-9a92-6a753a9785bc
"8/10/2024, 9:10:46 AM","8/8/2024, 6:32:21 PM","8/10/2024, 9:10:33 AM",2228bfbb108d29cb,,muhima,google|Pixel 3a|12|SurveyCTO Collect 2.81.2 (3771098),1336,,8/9/2024,5,3,,0,19,18,9,10,,,,,,,,,,,uuid:f348245a-da42-4da6-a9dd-2850f4dd539c,2407301809,uuid:f348245a-da42-4da6-a9dd-2850f4dd539c
"8/10/2024, 9:13:29 AM","8/10/2024, 9:10:59 AM","8/10/2024, 9:13:22 AM",2228bfbb108d29cb,,muhima,google|Pixel 3a|12|SurveyCTO Collect 2.81.2 (3771098),143,,8/9/2024,5,3,,0,16,16,0,16,,,,,,,,,,,uuid:52c90ccd-5915-479c-b35d-0b22b53e5847,2407301809,uuid:52c90ccd-5915-479c-b35d-0b22b53e5847
"8/10/2024, 9:15:19 AM","8/10/2024, 9:13:37 AM","8/10/2024, 9:15:15 AM",2228bfbb108d29cb,,muhima,google|Pixel 3a|12|SurveyCTO Collect 2.81.2 (3771098),98,,8/9/2024,5,3,,0,2,0,0,2,,,,,,,,,,,uuid:30eec030-342c-442a-a108-f0f10872e824,2407301809,uuid:30eec030-342c-442a-a108-f0f10872e824
"8/10/2024, 9:19:28 AM","8/10/2024, 9:15:38 AM","8/10/2024, 9:19:22 AM",2228bfbb108d29cb,,muhima,google|Pixel 3a|12|SurveyCTO Collect 2.81.2 (3771098),224,,8/9/2024,5,3,,0,9,8,0,9,,,,,,,,,,,uuid:d5a19592-5f14-4cc9-bbde-ebd1827dc5c0,2407301809,uuid:d5a19592-5f14-4cc9-bbde-ebd1827dc5c0
"8/11/2024, 12:01:11 AM","8/10/2024, 11:57:39 PM","8/11/2024, 12:00:51 AM",0ddcca6db3c774ee,,masaka,Infinix|Infinix X6516|12|SurveyCTO Collect 2.81.2 (3771098),192,,8/10/2024,4,1,,0,27,22,11,16,,,,,,,,,,,uuid:6bbb719b-e63c-4e4f-b4fe-70170eeb5a5c,2407301809,uuid:6bbb719b-e63c-4e4f-b4fe-70170eeb5a5c
"8/11/2024, 12:01:11 AM","8/10/2024, 11:56:13 PM","8/10/2024, 11:57:35 PM",0ddcca6db3c774ee,,masaka,Infinix|Infinix X6516|12|SurveyCTO Collect 2.81.2 (3771098),82,,8/10/2024,4,1,,0,1,1,1,0,,,,,,,,,,,uuid:72cd1918-f484-494a-9d08-0dce5f58ef8b,2407301809,uuid:72cd1918-f484-494a-9d08-0dce5f58ef8b
"8/11/2024, 12:01:12 AM","8/10/2024, 11:55:08 PM","8/10/2024, 11:56:10 PM",0ddcca6db3c774ee,,masaka,Infinix|Infinix X6516|12|SurveyCTO Collect 2.81.2 (3771098),62,,8/10/2024,4,1,,0,1,1,1,0,,,,,,,,,,,uuid:ac938bfd-3115-48b8-b103-d60134319523,2407301809,uuid:ac938bfd-3115-48b8-b103-d60134319523
"8/11/2024, 12:01:13 AM","8/10/2024, 11:53:20 PM","8/10/2024, 11:55:05 PM",0ddcca6db3c774ee,,masaka,Infinix|Infinix X6516|12|SurveyCTO Collect 2.81.2 (3771098),105,,8/10/2024,4,1,,0,24,18,0,24,,,,,,,,,,,uuid:a9d3e7df-6341-4d90-a671-9f56f2ef4036,2407301809,uuid:a9d3e7df-6341-4d90-a671-9f56f2ef4036
"8/11/2024, 12:01:14 AM","8/10/2024, 11:52:12 PM","8/10/2024, 11:53:16 PM",0ddcca6db3c774ee,,masaka,Infinix|Infinix X6516|12|SurveyCTO Collect 2.81.2 (3771098),64,,8/10/2024,4,1,,0,12,10,5,7,,,,,,,,,,,uuid:81fd986d-b59f-4e2a-a6bc-2368d8745cd2,2407301809,uuid:81fd986d-b59f-4e2a-a6bc-2368d8745cd2
"8/11/2024, 10:12:45 AM","8/11/2024, 1:30:15 AM","8/11/2024, 10:12:26 AM",2228bfbb108d29cb,,muhima,google|Pixel 3a|12|SurveyCTO Collect 2.81.2 (3771098),20431,,8/10/2024,5,3,,0,15,15,0,15,,,,,,,,,,,uuid:2331eb2c-50ef-491c-8be2-f7e9efeff3ac,2407301809,uuid:2331eb2c-50ef-491c-8be2-f7e9efeff3ac
"8/11/2024, 10:13:07 AM","8/11/2024, 1:24:44 AM","8/11/2024, 1:30:09 AM",2228bfbb108d29cb,,muhima,google|Pixel 3a|12|SurveyCTO Collect 2.81.2 (3771098),279,,8/10/2024,5,3,,0,20,18,10,10,,,,,,,,,,,uuid:b9a25b8d-8d9b-4df9-9987-b8d4a71248cf,2407301809,uuid:b9a25b8d-8d9b-4df9-9987-b8d4a71248cf
"8/11/2024, 10:18:45 AM","8/11/2024, 10:13:19 AM","8/11/2024, 10:14:32 AM",2228bfbb108d29cb,,muhima,google|Pixel 3a|12|SurveyCTO Collect 2.81.2 (3771098),72,,8/10/2024,5,3,,0,1,0,0,1,,,,,,,,,,,uuid:47e5a376-aad5-487a-946a-287dbf7ebded,2407301809,uuid:47e5a376-aad5-487a-946a-287dbf7ebded
"8/11/2024, 4:09:37 PM","8/11/2024, 4:03:40 PM","8/11/2024, 4:05:42 PM",dcc98da1ce4a0190,,nyarugenge,Itel|itel A662L|12|SurveyCTO Collect 2.81.2 (3771098),122,,8/10/2024,3,4,,0,7,0,3,4,,,,,,,,,,,uuid:2a0644bb-a5c6-42fc-9e98-a97f3d79cb46,2407301809,uuid:2a0644bb-a5c6-42fc-9e98-a97f3d79cb46
"8/11/2024, 4:09:37 PM","8/11/2024, 4:05:48 PM","8/11/2024, 4:06:55 PM",dcc98da1ce4a0190,,nyarugenge,Itel|itel A662L|12|SurveyCTO Collect 2.81.2 (3771098),67,,8/10/2024,3,4,,0,3,0,0,3,,,,,,,,,,,uuid:3e3d591c-386d-40c0-85a2-13599cb655dd,2407301809,uuid:3e3d591c-386d-40c0-85a2-13599cb655dd
"8/11/2024, 4:09:38 PM","8/11/2024, 4:06:58 PM","8/11/2024, 4:08:17 PM",dcc98da1ce4a0190,,nyarugenge,Itel|itel A662L|12|SurveyCTO Collect 2.81.2 (3771098),78,,8/10/2024,3,4,,0,3,0,3,0,,,,,,,,,,,uuid:d185d216-6878-4077-8619-5e38a3cd72e5,2407301809,uuid:d185d216-6878-4077-8619-5e38a3cd72e5
"8/11/2024, 4:09:39 PM","8/11/2024, 4:08:20 PM","8/11/2024, 4:09:26 PM",dcc98da1ce4a0190,,nyarugenge,Itel|itel A662L|12|SurveyCTO Collect 2.81.2 (3771098),65,,8/10/2024,3,4,,0,27,0,14,13,,,,,,,,,,,uuid:ebeb28eb-d56b-4ac8-879b-dd05ff877399,2407301809,uuid:ebeb28eb-d56b-4ac8-879b-dd05ff877399
"8/11/2024, 5:04:30 PM","8/11/2024, 10:14:35 AM","8/11/2024, 10:15:46 AM",2228bfbb108d29cb,,muhima,google|Pixel 3a|12|SurveyCTO Collect 2.81.2 (3771098),71,,8/10/2024,5,3,,0,9,0,0,9,,,,,,,,,,,uuid:c056a397-3fc2-4b17-89ff-15757318af87,2407301809,uuid:c056a397-3fc2-4b17-89ff-15757318af87
"8/11/2024, 6:05:34 PM","8/11/2024, 6:02:35 PM","8/11/2024, 6:04:43 PM",356058093652798,,chuk,samsung|SM-J737T|9|SurveyCTO Collect 2.81.2 (3771098),128,,8/11/2024,2,0,,39,27,0,0,0,,,,,,,,,,,uuid:90b4d666-97c4-4002-8e77-ddc0cd70ad18,2407301809,uuid:90b4d666-97c4-4002-8e77-ddc0cd70ad18
"8/11/2024, 6:05:34 PM","8/11/2024, 6:00:26 PM","8/11/2024, 6:02:26 PM",356058093652798,,chuk,samsung|SM-J737T|9|SurveyCTO Collect 2.81.2 (3771098),120,,8/11/2024,2,0,,0,11,10,0,11,,,,,,,,,,,uuid:5b2c4497-b2e3-4b66-97ac-f8542ca43c2d,2407301809,uuid:5b2c4497-b2e3-4b66-97ac-f8542ca43c2d
"8/11/2024, 6:05:35 PM","8/11/2024, 5:57:14 PM","8/11/2024, 6:00:21 PM",356058093652798,,chuk,samsung|SM-J737T|9|SurveyCTO Collect 2.81.2 (3771098),188,,8/11/2024,2,0,,0,21,21,15,6,,,,,,,,,,,uuid:096dbbc8-b137-47d5-a9d9-d702598c3538,2407301809,uuid:096dbbc8-b137-47d5-a9d9-d702598c3538
"8/11/2024, 8:16:43 PM","8/11/2024, 6:52:42 PM","8/11/2024, 6:54:36 PM",dcc98da1ce4a0190,,nyarugenge,Itel|itel A662L|12|SurveyCTO Collect 2.81.2 (3771098),113,,8/11/2024,3,4,,0,8,0,5,3,,,,,,,,,,,uuid:47f188ae-2cbe-4970-86c2-b1e20aa84305,2407301809,uuid:47f188ae-2cbe-4970-86c2-b1e20aa84305
"8/11/2024, 8:16:43 PM","8/11/2024, 6:54:43 PM","8/11/2024, 6:56:31 PM",dcc98da1ce4a0190,,nyarugenge,Itel|itel A662L|12|SurveyCTO Collect 2.81.2 (3771098),108,,8/11/2024,3,4,,0,3,0,0,3,,,,,,,,,,,uuid:d54b9431-aab9-4ba4-9779-fc52915f2411,2407301809,uuid:d54b9431-aab9-4ba4-9779-fc52915f2411
"8/11/2024, 8:16:44 PM","8/11/2024, 6:59:46 PM","8/11/2024, 7:00:59 PM",dcc98da1ce4a0190,,nyarugenge,Itel|itel A662L|12|SurveyCTO Collect 2.81.2 (3771098),72,,8/11/2024,3,4,,0,3,0,3,0,,,,,,,,,,,uuid:9b5bfe5e-53c7-4805-af7c-65990a174c7d,2407301809,uuid:9b5bfe5e-53c7-4805-af7c-65990a174c7d
"8/11/2024, 8:16:44 PM","8/11/2024, 7:01:09 PM","8/11/2024, 7:02:18 PM",dcc98da1ce4a0190,,nyarugenge,Itel|itel A662L|12|SurveyCTO Collect 2.81.2 (3771098),69,,8/11/2024,3,4,,0,26,0,14,12,,,,,,,,,,,uuid:2708e93a-0fd6-4ea9-a306-d0ffdcb350c0,2407301809,uuid:2708e93a-0fd6-4ea9-a306-d0ffdcb350c0
"8/11/2024, 10:51:16 PM","8/11/2024, 10:47:07 PM","8/11/2024, 10:50:52 PM",0ddcca6db3c774ee,,masaka,Infinix|Infinix X6516|12|SurveyCTO Collect 2.81.2 (3771098),224,,8/11/2024,4,1,,0,23,19,9,14,,,,,,,,,,,uuid:5e4178cd-2f04-4764-80f1-3a8c4deb0bf7,2407301809,uuid:5e4178cd-2f04-4764-80f1-3a8c4deb0bf7
"8/11/2024, 10:51:17 PM","8/11/2024, 10:43:24 PM","8/11/2024, 10:45:14 PM",0ddcca6db3c774ee,,masaka,Infinix|Infinix X6516|12|SurveyCTO Collect 2.81.2 (3771098),110,,8/11/2024,4,1,,0,1,0,1,0,,,,,,,,,,,uuid:09884822-75f0-4b6e-9e49-2e0ca47e992a,2407301809,uuid:09884822-75f0-4b6e-9e49-2e0ca47e992a
"8/11/2024, 10:51:21 PM","8/11/2024, 10:41:26 PM","8/11/2024, 10:43:01 PM",0ddcca6db3c774ee,,masaka,Infinix|Infinix X6516|12|SurveyCTO Collect 2.81.2 (3771098),95,,8/11/2024,4,1,,0,1,1,1,0,,,,,,,,,,,uuid:d0690b28-e26c-47c8-babc-dfbcfbf9962e,2407301809,uuid:d0690b28-e26c-47c8-babc-dfbcfbf9962e
"8/11/2024, 10:51:21 PM","8/11/2024, 10:38:57 PM","8/11/2024, 10:41:14 PM",0ddcca6db3c774ee,,masaka,Infinix|Infinix X6516|12|SurveyCTO Collect 2.81.2 (3771098),137,,8/11/2024,4,1,,0,21,19,0,21,,,,,,,,,,,uuid:d59dcfae-e9e9-4a06-a98f-f0aa3190d3d6,2407301809,uuid:d59dcfae-e9e9-4a06-a98f-f0aa3190d3d6
"8/11/2024, 11:51:17 PM","8/11/2024, 10:23:05 PM","8/11/2024, 11:51:11 PM",0ddcca6db3c774ee,,masaka,Infinix|Infinix X6516|12|SurveyCTO Collect 2.81.2 (3771098),573,,8/11/2024,4,1,,0,12,9,5,7,,,,,,,,,,,uuid:a46651b4-7f86-4ca0-a7fb-741f8bded58a,2407301809,uuid:a46651b4-7f86-4ca0-a7fb-741f8bded58a
"8/12/2024, 6:39:18 PM","8/12/2024, 4:35:03 PM","8/12/2024, 4:40:01 PM",70fe08f24037fb15,,kibagabaga,TECNO|TECNO CG6|12|SurveyCTO Collect 2.81.2 (3771098),299,,8/12/2024,0,2,,0,18,18,0,18,,,,,,,,,,,uuid:b13def90-b029-4732-bb2b-c70533c76546,2407301809,uuid:b13def90-b029-4732-bb2b-c70533c76546
"8/12/2024, 6:39:20 PM","8/12/2024, 4:49:23 PM","8/12/2024, 5:04:11 PM",70fe08f24037fb15,,kibagabaga,TECNO|TECNO CG6|12|SurveyCTO Collect 2.81.2 (3771098),887,,8/12/2024,0,2,,3,3,3,2,1,,,,,,,,,,,uuid:ad6e3c1b-a90b-4c8a-b052-0978039c479d,2407301809,uuid:ad6e3c1b-a90b-4c8a-b052-0978039c479d
"8/12/2024, 6:39:21 PM","8/12/2024, 4:30:44 PM","8/12/2024, 4:34:54 PM",70fe08f24037fb15,,kibagabaga,TECNO|TECNO CG6|12|SurveyCTO Collect 2.81.2 (3771098),250,,8/12/2024,0,2,,2,18,18,6,12,,,,,,,,,,,uuid:c0ad089b-0573-47bf-adf2-a9311e1083d7,2407301809,uuid:c0ad089b-0573-47bf-adf2-a9311e1083d7
"8/12/2024, 6:39:26 PM","8/12/2024, 5:06:39 PM","8/12/2024, 5:56:37 PM",70fe08f24037fb15,,kibagabaga,TECNO|TECNO CG6|12|SurveyCTO Collect 2.81.2 (3771098),2803,,8/12/2024,0,2,,2,37,37,13,24,,,,,,,,,,,uuid:c476c33f-7b32-47ba-9c57-dc06c096b7f5,2407301809,uuid:c476c33f-7b32-47ba-9c57-dc06c096b7f5
"8/12/2024, 6:39:27 PM","8/12/2024, 4:40:05 PM","8/12/2024, 4:49:14 PM",70fe08f24037fb15,,kibagabaga,TECNO|TECNO CG6|12|SurveyCTO Collect 2.81.2 (3771098),549,,8/12/2024,0,2,,0,5,5,5,0,,,,,,,,,,,uuid:a30bbd6e-a26d-421e-a757-fa8722861b0d,2407301809,uuid:a30bbd6e-a26d-421e-a757-fa8722861b0d
"8/12/2024, 9:03:31 PM","8/12/2024, 8:56:44 PM","8/12/2024, 9:01:37 PM",0ddcca6db3c774ee,,masaka,Infinix|Infinix X6516|12|SurveyCTO Collect 2.81.2 (3771098),293,,8/12/2024,4,1,,0,24,20,9,15,,,,,,,,,,,uuid:0e6e2ca9-6e71-4ecb-a4d6-2956791200cf,2407301809,uuid:0e6e2ca9-6e71-4ecb-a4d6-2956791200cf
"8/12/2024, 9:03:38 PM","8/12/2024, 8:55:13 PM","8/12/2024, 8:56:34 PM",0ddcca6db3c774ee,,masaka,Infinix|Infinix X6516|12|SurveyCTO Collect 2.81.2 (3771098),81,,8/12/2024,4,1,,0,1,0,1,0,,,,,,,,,,,uuid:09e4f75f-3365-4f0c-a330-16334bfcc037,2407301809,uuid:09e4f75f-3365-4f0c-a330-16334bfcc037
"8/12/2024, 9:03:41 PM","8/12/2024, 8:54:19 PM","8/12/2024, 8:55:08 PM",0ddcca6db3c774ee,,masaka,Infinix|Infinix X6516|12|SurveyCTO Collect 2.81.2 (3771098),49,,8/12/2024,4,1,,0,1,1,1,0,,,,,,,,,,,uuid:30e703a2-67c6-4b08-ad71-b4be2817b394,2407301809,uuid:30e703a2-67c6-4b08-ad71-b4be2817b394
"8/12/2024, 9:03:46 PM","8/12/2024, 8:52:01 PM","8/12/2024, 8:54:15 PM",0ddcca6db3c774ee,,masaka,Infinix|Infinix X6516|12|SurveyCTO Collect 2.81.2 (3771098),134,,8/12/2024,4,1,,0,23,19,0,23,,,,,,,,,,,uuid:ca86bcb1-42d4-46bc-8518-383e43192f22,2407301809,uuid:ca86bcb1-42d4-46bc-8518-383e43192f22
"8/12/2024, 9:06:16 PM","8/12/2024, 8:49:15 PM","8/12/2024, 8:51:57 PM",0ddcca6db3c774ee,,masaka,Infinix|Infinix X6516|12|SurveyCTO Collect 2.81.2 (3771098),162,,8/12/2024,4,1,,0,16,13,5,11,,,,,,,,,,,uuid:2e51aa19-159d-4fe6-b79a-00dd72d9d992,2407301809,uuid:2e51aa19-159d-4fe6-b79a-00dd72d9d992
"8/12/2024, 9:54:00 PM","8/12/2024, 5:44:25 PM","8/12/2024, 5:45:46 PM",dcc98da1ce4a0190,,nyarugenge,Itel|itel A662L|12|SurveyCTO Collect 2.81.2 (3771098),81,,8/12/2024,3,4,,0,8,0,5,3,,,,,,,,,,,uuid:54013729-206b-4e31-a97f-07508220731b,2407301809,uuid:54013729-206b-4e31-a97f-07508220731b
"8/12/2024, 9:54:01 PM","8/12/2024, 5:45:51 PM","8/12/2024, 5:46:47 PM",dcc98da1ce4a0190,,nyarugenge,Itel|itel A662L|12|SurveyCTO Collect 2.81.2 (3771098),56,,8/12/2024,3,4,,0,3,0,0,3,,,,,,,,,,,uuid:8a73d303-3841-4ebb-8738-a3240c107587,2407301809,uuid:8a73d303-3841-4ebb-8738-a3240c107587
"8/12/2024, 9:54:01 PM","8/12/2024, 5:46:52 PM","8/12/2024, 5:47:45 PM",dcc98da1ce4a0190,,nyarugenge,Itel|itel A662L|12|SurveyCTO Collect 2.81.2 (3771098),54,,8/12/2024,3,4,,0,4,0,2,2,,,,,,,,,,,uuid:07a55966-c9a2-469a-b877-c15fd1ee2bc1,2407301809,uuid:07a55966-c9a2-469a-b877-c15fd1ee2bc1
"8/12/2024, 9:54:02 PM","8/12/2024, 5:47:49 PM","8/12/2024, 5:49:17 PM",dcc98da1ce4a0190,,nyarugenge,Itel|itel A662L|12|SurveyCTO Collect 2.81.2 (3771098),88,,8/12/2024,3,4,,0,27,0,17,10,,,,,,,,,,,uuid:a8089ce1-c3b6-4647-803f-6c416e583a0c,2407301809,uuid:a8089ce1-c3b6-4647-803f-6c416e583a0c
"8/13/2024, 11:44:12 AM","8/13/2024, 10:03:11 AM","8/13/2024, 11:37:23 AM",2228bfbb108d29cb,,muhima,google|Pixel 3a|12|SurveyCTO Collect 2.81.2 (3771098),1945,,8/12/2024,5,3,,0,20,0,10,10,,,,,,,,,,,uuid:9a7349b4-7666-4969-92e3-a5531b8ad863,2407301809,uuid:9a7349b4-7666-4969-92e3-a5531b8ad863
"8/13/2024, 11:44:14 AM","8/13/2024, 11:37:28 AM","8/13/2024, 11:38:51 AM",2228bfbb108d29cb,,muhima,google|Pixel 3a|12|SurveyCTO Collect 2.81.2 (3771098),83,,8/12/2024,5,3,,0,18,0,0,18,,,,,,,,,,,uuid:586d1fb9-ec27-4ecd-a4e0-2c6987abafed,2407301809,uuid:586d1fb9-ec27-4ecd-a4e0-2c6987abafed
"8/13/2024, 11:44:15 AM","8/13/2024, 11:38:53 AM","8/13/2024, 11:41:10 AM",2228bfbb108d29cb,,muhima,google|Pixel 3a|12|SurveyCTO Collect 2.81.2 (3771098),137,,8/12/2024,5,3,,0,0,0,0,0,,,,,,,,,,,uuid:869394bc-b035-46cb-a693-7414c05ad937,2407301809,uuid:869394bc-b035-46cb-a693-7414c05ad937
"8/13/2024, 11:44:16 AM","8/13/2024, 11:41:12 AM","8/13/2024, 11:43:42 AM",2228bfbb108d29cb,,muhima,google|Pixel 3a|12|SurveyCTO Collect 2.81.2 (3771098),150,,8/12/2024,5,3,,0,9,0,0,9,,,,,,,,,,,uuid:33519f6e-f103-42ce-a2a6-1bb8580802c0,2407301809,uuid:33519f6e-f103-42ce-a2a6-1bb8580802c0
"8/13/2024, 8:54:01 PM","8/13/2024, 8:43:49 PM","8/13/2024, 8:46:16 PM",70fe08f24037fb15,,kibagabaga,TECNO|TECNO CG6|12|SurveyCTO Collect 2.81.2 (3771098),147,,8/13/2024,0,2,,0,18,18,0,18,,,,,,,,,,,uuid:93437798-b225-46b8-9b51-83967eb91da5,2407301809,uuid:93437798-b225-46b8-9b51-83967eb91da5
"8/13/2024, 8:54:02 PM","8/13/2024, 8:48:02 PM","8/13/2024, 8:49:40 PM",70fe08f24037fb15,,kibagabaga,TECNO|TECNO CG6|12|SurveyCTO Collect 2.81.2 (3771098),98,,8/13/2024,0,2,,1,1,1,1,0,,,,,,,,,,,uuid:3ca13a3a-dc69-4280-8c0c-143216470fa7,2407301809,uuid:3ca13a3a-dc69-4280-8c0c-143216470fa7
"8/13/2024, 8:54:03 PM","8/13/2024, 8:42:02 PM","8/13/2024, 8:43:46 PM",70fe08f24037fb15,,kibagabaga,TECNO|TECNO CG6|12|SurveyCTO Collect 2.81.2 (3771098),104,,8/13/2024,0,2,,2,18,18,6,12,,,,,,,,,,,uuid:9ab3fd7d-38ed-48c7-94a3-a6116c186c28,2407301809,uuid:9ab3fd7d-38ed-48c7-94a3-a6116c186c28
"8/13/2024, 8:54:04 PM","8/13/2024, 8:49:44 PM","8/13/2024, 8:53:30 PM",70fe08f24037fb15,,kibagabaga,TECNO|TECNO CG6|12|SurveyCTO Collect 2.81.2 (3771098),226,,8/13/2024,0,2,,2,37,37,13,24,,,,,,,,,,,uuid:1ede9aef-5e47-4d92-8228-91e94f5f40ae,2407301809,uuid:1ede9aef-5e47-4d92-8228-91e94f5f40ae
"8/13/2024, 8:54:04 PM","8/13/2024, 8:46:20 PM","8/13/2024, 8:47:46 PM",70fe08f24037fb15,,kibagabaga,TECNO|TECNO CG6|12|SurveyCTO Collect 2.81.2 (3771098),86,,8/13/2024,0,2,,0,5,5,5,0,,,,,,,,,,,uuid:9d8d3b87-90a4-493f-bc7a-7a5cd109cbbc,2407301809,uuid:9d8d3b87-90a4-493f-bc7a-7a5cd109cbbc
"8/13/2024, 11:08:55 PM","8/13/2024, 11:05:23 PM","8/13/2024, 11:08:44 PM",0ddcca6db3c774ee,,masaka,Infinix|Infinix X6516|12|SurveyCTO Collect 2.81.2 (3771098),201,,8/13/2024,4,1,,0,24,20,9,15,,,,,,,,,,,uuid:fe667217-3dc3-42c4-98d0-5c1fc6aa8cbb,2407301809,uuid:fe667217-3dc3-42c4-98d0-5c1fc6aa8cbb
"8/13/2024, 11:08:58 PM","8/13/2024, 11:04:21 PM","8/13/2024, 11:05:18 PM",0ddcca6db3c774ee,,masaka,Infinix|Infinix X6516|12|SurveyCTO Collect 2.81.2 (3771098),57,,8/13/2024,4,1,,0,1,1,1,0,,,,,,,,,,,uuid:c74050bc-9356-4bf8-bfbd-abe8d142c12e,2407301809,uuid:c74050bc-9356-4bf8-bfbd-abe8d142c12e
"8/13/2024, 11:08:58 PM","8/13/2024, 11:03:06 PM","8/13/2024, 11:04:12 PM",0ddcca6db3c774ee,,masaka,Infinix|Infinix X6516|12|SurveyCTO Collect 2.81.2 (3771098),66,,8/13/2024,4,1,,0,2,2,2,0,,,,,,,,,,,uuid:6d1c893a-7fc2-4939-b33d-9abc35f2514b,2407301809,uuid:6d1c893a-7fc2-4939-b33d-9abc35f2514b
"8/13/2024, 11:08:59 PM","8/13/2024, 11:01:01 PM","8/13/2024, 11:03:01 PM",0ddcca6db3c774ee,,masaka,Infinix|Infinix X6516|12|SurveyCTO Collect 2.81.2 (3771098),121,,8/13/2024,4,1,,0,23,22,0,23,,,,,,,,,,,uuid:2527d9bd-6eb5-4713-8450-e46f090bb4c7,2407301809,uuid:2527d9bd-6eb5-4713-8450-e46f090bb4c7
"8/13/2024, 11:08:59 PM","8/13/2024, 10:57:26 PM","8/13/2024, 11:00:55 PM",0ddcca6db3c774ee,,masaka,Infinix|Infinix X6516|12|SurveyCTO Collect 2.81.2 (3771098),208,,8/13/2024,4,1,,0,16,13,6,10,,,,,,,,,,,uuid:69136598-dc14-4994-b029-35365a759272,2407301809,uuid:69136598-dc14-4994-b029-35365a759272
"8/14/2024, 8:24:35 AM","8/13/2024, 7:57:18 PM","8/13/2024, 7:59:10 PM",dcc98da1ce4a0190,,nyarugenge,Itel|itel A662L|12|SurveyCTO Collect 2.81.2 (3771098),112,,8/13/2024,3,4,,0,7,0,3,4,,,,,,,,,,,uuid:07849f2e-d592-460c-8197-3438a147ab39,2407301809,uuid:07849f2e-d592-460c-8197-3438a147ab39
